ID,X,Y
1,538999.0,631476.0
1,538999.0,631477.0
0,539138.0,631732.0
1,539089.0,631687.0
1,539032.0,631330.0
1,539032.0,631331.0
1,539032.0,631328.0
1,539032.0,631329.0
1,539032.0,631333.0
1,539089.0,631691.0
1,539089.0,631690.0
1,539089.0,631689.0
1,539089.0,631688.0
1,539089.0,631692.0
1,539032.0,631326.0
1,539032.0,631327.0
1,539032.0,631324.0
1,539032.0,631325.0
1,539040.0,631626.0
1,539040.0,631624.0
1,539040.0,631625.0
1,539040.0,631622.0
1,539040.0,631623.0
0,539237.0,631415.0
0,539073.0,631527.0
0,539057.0,631238.0
1,539057.0,631239.0
1,539122.0,631763.0
1,539122.0,631762.0
1,539122.0,631761.0
1,539122.0,631760.0
1,539122.0,631765.0
1,539122.0,631764.0
0,539057.0,631242.0
0,539057.0,631243.0
0,539057.0,631240.0
0,539057.0,631241.0
1,539122.0,631735.0
0,539237.0,631417.0
1,539122.0,631734.0
0,539237.0,631416.0
0,539237.0,631418.0
0,539122.0,631755.0
1,539122.0,631759.0
0,539122.0,631756.0
1,539204.0,631758.0
1,539073.0,631698.0
1,539073.0,631697.0
1,539073.0,631696.0
1,539073.0,631695.0
1,539073.0,631694.0
1,538893.0,631416.0
1,539114.0,631603.0
1,538893.0,631417.0
1,538893.0,631418.0
1,538893.0,631419.0
1,538893.0,631420.0
1,538893.0,631421.0
1,538893.0,631422.0
1,538893.0,631423.0
1,539114.0,631604.0
1,538975.0,631365.0
1,538975.0,631366.0
1,539114.0,631697.0
1,539114.0,631727.0
1,539114.0,631726.0
1,539016.0,631364.0
1,539016.0,631365.0
1,539114.0,631691.0
1,539114.0,631692.0
1,539024.0,631658.0
1,539024.0,631659.0
1,539024.0,631662.0
1,539024.0,631663.0
1,539024.0,631660.0
1,539024.0,631661.0
1,539114.0,631763.0
1,539024.0,631664.0
0,539065.0,631591.0
1,539114.0,631731.0
1,539114.0,631730.0
1,539114.0,631735.0
1,539114.0,631734.0
1,539114.0,631733.0
1,539114.0,631732.0
0,539065.0,631595.0
0,539065.0,631593.0
0,539065.0,631592.0
1,539106.0,631643.0
1,539106.0,631642.0
1,539065.0,631696.0
1,539065.0,631703.0
0,539147.0,631609.0
0,539147.0,631610.0
0,539008.0,631326.0
0,539008.0,631327.0
0,539065.0,631714.0
0,539065.0,631713.0
1,539065.0,631704.0
1,539106.0,631691.0
1,539106.0,631694.0
1,539106.0,631693.0
1,539106.0,631692.0
0,539024.0,631760.0
0,539024.0,631761.0
1,539008.0,631523.0
1,539008.0,631524.0
0,539041.0,631266.0
0,539041.0,631264.0
0,538828.0,631388.0
0,538828.0,631387.0
0,538828.0,631386.0
0,538828.0,631385.0
1,539057.0,631714.0
1,539057.0,631712.0
1,539057.0,631713.0
1,539057.0,631710.0
1,539057.0,631711.0
1,539057.0,631708.0
1,539057.0,631709.0
1,539098.0,631692.0
0,539139.0,631732.0
0,539139.0,631733.0
1,538828.0,631424.0
1,539000.0,631482.0
1,539000.0,631483.0
1,539000.0,631480.0
1,539000.0,631481.0
1,539000.0,631484.0
1,539000.0,631475.0
1,539000.0,631478.0
1,539000.0,631479.0
1,539000.0,631476.0
1,539000.0,631477.0
1,539139.0,631692.0
1,539139.0,631694.0
1,538828.0,631423.0
1,538828.0,631422.0
1,538828.0,631421.0
1,538828.0,631420.0
1,538828.0,631419.0
1,538828.0,631418.0
0,538828.0,631458.0
1,539139.0,631761.0
0,538828.0,631457.0
0,538828.0,631456.0
1,539033.0,631328.0
1,539033.0,631329.0
1,539033.0,631326.0
1,539033.0,631327.0
1,539033.0,631324.0
1,539033.0,631325.0
1,539090.0,631691.0
1,539090.0,631690.0
1,539090.0,631689.0
1,539090.0,631688.0
1,539090.0,631692.0
1,539090.0,631687.0
1,539090.0,631686.0
1,539123.0,631734.0
1,538894.0,631423.0
0,539058.0,631243.0
0,539058.0,631240.0
0,539205.0,631761.0
0,539205.0,631759.0
0,539205.0,631758.0
1,539115.0,631730.0
0,539066.0,631594.0
1,539115.0,631739.0
1,539025.0,631658.0
1,539066.0,631700.0
1,539140.0,631694.0
0,538829.0,631388.0
1,538829.0,631418.0
1,539001.0,631475.0
1,539050.0,631622.0
1,539026.0,631327.0
1,539083.0,631689.0
1,539116.0,631691.0
1,539026.0,631658.0
1,539116.0,631739.0
1,539116.0,631742.0
1,539116.0,631741.0
1,539116.0,631740.0
1,539116.0,631729.0
0,539010.0,631326.0
0,539026.0,631762.0
1,539051.0,631623.0
1,539092.0,631686.0
1,539092.0,631685.0
1,539084.0,631689.0
1,539084.0,631688.0
1,539117.0,631604.0
0,538896.0,631472.0
1,539117.0,631739.0
1,539117.0,631743.0
1,539068.0,631692.0
1,539109.0,631734.0
1,539109.0,631732.0
1,539109.0,631698.0
0,539109.0,631701.0
0,539150.0,631651.0
1,539101.0,631646.0
1,539101.0,631645.0
1,539011.0,631523.0
1,539052.0,631623.0
1,539093.0,631686.0
1,539093.0,631685.0
1,539044.0,631624.0
1,539085.0,631688.0
1,539036.0,631621.0
1,539020.0,631360.0
1,539077.0,631694.0
1,539077.0,631693.0
1,539077.0,631692.0
1,539118.0,631742.0
0,539233.0,631416.0
1,539110.0,631608.0
1,539118.0,631760.0
0,539028.0,631756.0
1,539037.0,631265.0
1,539053.0,631715.0
0,538980.0,631388.0
1,538898.0,631415.0
0,538898.0,631472.0
1,539021.0,631359.0
0,539070.0,631527.0
1,539119.0,631759.0
0,539234.0,631414.0
1,539119.0,631742.0
1,539111.0,631599.0
1,539111.0,631608.0
1,539111.0,631696.0
1,539021.0,631667.0
0,539152.0,631701.0
0,539152.0,631703.0
1,539103.0,631638.0
1,539062.0,631705.0
1,539038.0,631264.0
1,539054.0,631714.0
1,539022.0,631359.0
1,538981.0,631365.0
1,539120.0,631741.0
0,539235.0,631416.0
1,539112.0,631599.0
1,539112.0,631598.0
1,539120.0,631758.0
0,539120.0,631757.0
1,539112.0,631696.0
0,539112.0,631700.0
1,539063.0,631713.0
1,539063.0,631706.0
1,539104.0,631638.0
1,539055.0,631714.0
1,539055.0,631715.0
